1,-3.188396,55.944425,250,-3.1882933939570024,55.944143092213764,null
2,-3.1882933939570024,55.944143092213764,240,-3.1881433939570023,55.94388328459263,null
3,-3.1881433939570023,55.94388328459263,250,-3.1880407879140047,55.94360137680639,strut.river.surely
4,-3.1880407879140047,55.94360137680639,140,-3.1882706012469404,55.943408540523485,null
5,-3.1882706012469404,55.943408540523485,140,-3.188500414579876,55.94321570424058,laws.merit.bleak
6,-3.188500414579876,55.94321570424058,160,-3.188782322366112,55.94311309819758,null
7,-3.188782322366112,55.94311309819758,170,-3.1890777646920156,55.943061003744276,pump.wheels.hulk
8,-3.1890777646920156,55.943061003744276,230,-3.1892706009749214,55.94329081707721,null
9,-3.1892706009749214,55.94329081707721,230,-3.189463437257827,55.94352063041015,slips.mass.baking
10,-3.189463437257827,55.94352063041015,240,-3.1896134372578273,55.94378043803128,null
11,-3.1896134372578273,55.94378043803128,240,-3.1897634372578274,55.94404024565242,maple.limit.hotels
12,-3.1897634372578274,55.94404024565242,180,-3.1900634372578276,55.94404024565242,null
13,-3.1900634372578276,55.94404024565242,170,-3.1903588795837314,55.943988151199115,toned.deflection.bland
14,-3.1903588795837314,55.943988151199115,140,-3.190588692916667,55.94379531491621,null
15,-3.190588692916667,55.94379531491621,140,-3.190818506249603,55.9436024786333,null
16,-3.190818506249603,55.9436024786333,140,-3.1910483195825385,55.943409642350396,organs.shape.fantastic
17,-3.1910483195825385,55.943409642350396,180,-3.1907483195825384,55.943409642350396,null
18,-3.1907483195825384,55.943409642350396,180,-3.190448319582538,55.943409642350396,null
19,-3.190448319582538,55.943409642350396,170,-3.1901528772566343,55.9434617368037,meal.feed.large
20,-3.1901528772566343,55.9434617368037,230,-3.19034571353954,55.943691550136634,null
21,-3.19034571353954,55.943691550136634,230,-3.190538549822446,55.94392136346957,null
22,-3.190538549822446,55.94392136346957,220,-3.1907683631553816,55.94411419975248,null
23,-3.1907683631553816,55.94411419975248,230,-3.1909611994382874,55.94434401308541,dent.shins.cycle
24,-3.1909611994382874,55.94434401308541,90,-3.1909611994382874,55.944644013085416,null
25,-3.1909611994382874,55.944644013085416,260,-3.1910132938915874,55.94493945541132,null
26,-3.1910132938915874,55.94493945541132,90,-3.1910132938915874,55.945239455411325,paying.crowd.weep
27,-3.1910132938915874,55.945239455411325,240,-3.1911632938915875,55.94549926303246,useful.hike.trades
28,-3.1911632938915875,55.94549926303246,140,-3.191393107224523,55.94530642674955,null
29,-3.191393107224523,55.94530642674955,150,-3.1916529148456587,55.945156426749556,courier.assume.bill
30,-3.1916529148456587,55.945156426749556,180,-3.191952914845659,55.945156426749556,null
31,-3.191952914845659,55.945156426749556,170,-3.1922483571715627,55.94510433229625,arts.dish.scarcely
32,-3.1922483571715627,55.94510433229625,110,-3.192145751128565,55.94538624008249,null
33,-3.192145751128565,55.94538624008249,110,-3.1920431450855675,55.94566814786873,null
34,-3.1920431450855675,55.94566814786873,120,-3.1918931450855674,55.945927955489864,stops.else.chats
35,-3.1918931450855674,55.945927955489864,200,-3.1916112372993317,55.945825349446864,null
36,-3.1916112372993317,55.945825349446864,200,-3.191329329513096,55.94572274340386,null
37,-3.191329329513096,55.94572274340386,200,-3.1910474217268603,55.94562013736086,null
38,-3.1910474217268603,55.94562013736086,200,-3.1907655139406246,55.94551753131786,null
39,-3.1907655139406246,55.94551753131786,200,-3.190483606154389,55.94541492527486,hello.love.keys
40,-3.190483606154389,55.94541492527486,130,-3.190290769871483,55.9456447386078,null
41,-3.190290769871483,55.9456447386078,130,-3.1900979335885773,55.94587455194073,null
42,-3.1900979335885773,55.94587455194073,130,-3.1899050973056715,55.94610436527367,scare.cubs.resort
43,-3.1899050973056715,55.94610436527367,200,-3.189623189519436,55.94600175923067,null
44,-3.189623189519436,55.94600175923067,200,-3.1893412817332,55.94589915318767,null
45,-3.1893412817332,55.94589915318767,200,-3.1890593739469644,55.94579654714467,teams.mild.played
46,-3.1890593739469644,55.94579654714467,150,-3.188799566325829,55.945946547144665,null
47,-3.188799566325829,55.945946547144665,160,-3.188517658539593,55.946049153187666,boost.radar.stress
48,-3.188517658539593,55.946049153187666,190,-3.1882222162136893,55.94599705873436,null
49,-3.1882222162136893,55.94599705873436,180,-3.187922216213689,55.94599705873436,null
50,-3.187922216213689,55.94599705873436,190,-3.1876267738877853,55.94594496428106,null
51,-3.1876267738877853,55.94594496428106,180,-3.187326773887785,55.94594496428106,groups.ideas.script
52,-3.187326773887785,55.94594496428106,190,-3.1870313315618812,55.94589286982776,null
53,-3.1870313315618812,55.94589286982776,190,-3.1867358892359774,55.94584077537446,null
54,-3.1867358892359774,55.94584077537446,190,-3.1864404469100736,55.945788680921154,settle.title.united
55,-3.1864404469100736,55.945788680921154,180,-3.1861404469100734,55.945788680921154,null
56,-3.1861404469100734,55.945788680921154,180,-3.185840446910073,55.945788680921154,null
57,-3.185840446910073,55.945788680921154,190,-3.1855450045841693,55.94573658646785,shed.desire.muddy
58,-3.1855450045841693,55.94573658646785,200,-3.1852630967979336,55.94563398042485,null
59,-3.1852630967979336,55.94563398042485,200,-3.184981189011698,55.94553137438185,null
60,-3.184981189011698,55.94553137438185,210,-3.1847213813905624,55.94538137438185,null
61,-3.1847213813905624,55.94538137438185,200,-3.1844394736043267,55.94527876833885,cars.attend.hotels
62,-3.1844394736043267,55.94527876833885,170,-3.1847349159302305,55.94522667388555,null
63,-3.1847349159302305,55.94522667388555,170,-3.1850303582561343,55.94517457943225,null
64,-3.1850303582561343,55.94517457943225,170,-3.185325800582038,55.945122484978945,null
65,-3.185325800582038,55.945122484978945,170,-3.185621242907942,55.94507039052564,null
66,-3.185621242907942,55.94507039052564,170,-3.185916685233846,55.94501829607234,null
67,-3.185916685233846,55.94501829607234,170,-3.1862121275597497,55.94496620161904,null
68,-3.1862121275597497,55.94496620161904,170,-3.1865075698856535,55.94491410716574,love.behind.orchestra
69,-3.1865075698856535,55.94491410716574,240,-3.1863575698856534,55.9446542995446,null
70,-3.1863575698856534,55.9446542995446,240,-3.1862075698856533,55.94439449192347,hers.banks.goat
71,-3.1862075698856533,55.94439449192347,180,-3.185907569885653,55.94439449192347,null
72,-3.185907569885653,55.94439449192347,190,-3.1856121275597493,55.944342397470166,atoms.vanish.foods
73,-3.1856121275597493,55.944342397470166,230,-3.1854192912768435,55.94411258413723,null
