1,-3.188396,55.944425,150,-3.1881361923788645,55.944575,null
2,-3.1881361923788645,55.944575,150,-3.187876384757729,55.944725,loaf.cheer.slave
3,-3.187876384757729,55.944725,240,-3.188026384757729,55.94498480762113,null
4,-3.188026384757729,55.94498480762113,240,-3.188176384757729,55.94524461524227,null
5,-3.188176384757729,55.94524461524227,240,-3.1883263847577292,55.9455044228634,boost.radar.stress
6,-3.1883263847577292,55.9455044228634,150,-3.1880665771365937,55.9456544228634,null
7,-3.1880665771365937,55.9456544228634,160,-3.187784669350358,55.9457570289064,null
8,-3.187784669350358,55.9457570289064,150,-3.1875248617292224,55.9459070289064,posts.kicked.universally
9,-3.1875248617292224,55.9459070289064,220,-3.1872950483962867,55.94571419262349,begins.spider.drips
10,-3.1872950483962867,55.94571419262349,190,-3.186999606070383,55.94566209817019,null
11,-3.186999606070383,55.94566209817019,180,-3.1866996060703827,55.94566209817019,sculpture.shot.melon
12,-3.1866996060703827,55.94566209817019,170,-3.186404163744479,55.94571419262349,else.urban.museum
13,-3.186404163744479,55.94571419262349,160,-3.186122255958243,55.94581679866649,null
14,-3.186122255958243,55.94581679866649,160,-3.1858403481720075,55.94591940470949,null
15,-3.1858403481720075,55.94591940470949,160,-3.1855584403857717,55.94602201075249,null
16,-3.1855584403857717,55.94602201075249,150,-3.185298632764636,55.94617201075249,skills.less.herb
17,-3.185298632764636,55.94617201075249,130,-3.185491469047542,55.945942197419555,null
18,-3.185491469047542,55.945942197419555,120,-3.185641469047542,55.94568238979842,null
19,-3.185641469047542,55.94568238979842,130,-3.185834305330448,55.945452576465485,null
20,-3.185834305330448,55.945452576465485,120,-3.185984305330448,55.94519276884435,null
21,-3.185984305330448,55.94519276884435,130,-3.1861771416133537,55.944962955511414,null
22,-3.1861771416133537,55.944962955511414,120,-3.186327141613354,55.94470314789028,slips.mass.baking
23,-3.186327141613354,55.94470314789028,250,-3.1862245355703562,55.94442124010404,null
24,-3.1862245355703562,55.94442124010404,250,-3.1861219295273586,55.9441393323178,null
25,-3.1861219295273586,55.9441393323178,240,-3.1859719295273585,55.94387952469667,diner.leaves.mutual
26,-3.1859719295273585,55.94387952469667,100,-3.1860240239806585,55.94358408237076,null
27,-3.1860240239806585,55.94358408237076,110,-3.186126630023656,55.943302174584524,null
28,-3.186126630023656,55.943302174584524,100,-3.186178724476956,55.94300673225862,null
29,-3.186178724476956,55.94300673225862,110,-3.1862813305199538,55.94272482447238,teams.mild.played
30,-3.1862813305199538,55.94272482447238,180,-3.186581330519954,55.94272482447238,null
31,-3.186581330519954,55.94272482447238,170,-3.186876772845858,55.942672730019076,strut.river.surely
32,-3.186876772845858,55.942672730019076,240,-3.187026772845858,55.94293253764021,null
33,-3.187026772845858,55.94293253764021,240,-3.187176772845858,55.943192345261345,null
34,-3.187176772845858,55.943192345261345,240,-3.187326772845858,55.94345215288248,null
35,-3.187326772845858,55.94345215288248,250,-3.1874293788888557,55.94373406066872,thank.salsa.brain
36,-3.1874293788888557,55.94373406066872,240,-3.187579378888856,55.94399386828985,null
37,-3.187579378888856,55.94399386828985,240,-3.187729378888856,55.944253675910986,pump.wheels.hulk
38,-3.187729378888856,55.944253675910986,240,-3.187879378888856,55.94451348353212,null
39,-3.187879378888856,55.94451348353212,240,-3.188029378888856,55.944773291153254,null
40,-3.188029378888856,55.944773291153254,250,-3.1881319849318537,55.94505519893949,null
41,-3.1881319849318537,55.94505519893949,240,-3.1882819849318538,55.94531500656063,null
42,-3.1882819849318538,55.94531500656063,250,-3.1883845909748514,55.945596914346865,hurt.green.filer
43,-3.1883845909748514,55.945596914346865,250,-3.188487197017849,55.9458788221331,museum.spicy.horns
44,-3.188487197017849,55.9458788221331,170,-3.188782639343753,55.9458267276798,null
45,-3.188782639343753,55.9458267276798,160,-3.1890645471299885,55.9457241216368,null
46,-3.1890645471299885,55.9457241216368,170,-3.1893599894558924,55.9456720271835,hidden.handle.softly
47,-3.1893599894558924,55.9456720271835,210,-3.189619797077028,55.945822027183496,null
48,-3.189619797077028,55.945822027183496,210,-3.1898796046981635,55.945972027183494,rated.fired.crowds
49,-3.1898796046981635,55.945972027183494,180,-3.1901796046981636,55.945972027183494,null
50,-3.1901796046981636,55.945972027183494,180,-3.190479604698164,55.945972027183494,null
51,-3.190479604698164,55.945972027183494,180,-3.190779604698164,55.945972027183494,null
52,-3.190779604698164,55.945972027183494,180,-3.191079604698164,55.945972027183494,null
53,-3.191079604698164,55.945972027183494,180,-3.1913796046981644,55.945972027183494,null
54,-3.1913796046981644,55.945972027183494,180,-3.1916796046981646,55.945972027183494,null
55,-3.1916796046981646,55.945972027183494,190,-3.1919750470240684,55.946024121636796,arts.dish.scarcely
56,-3.1919750470240684,55.946024121636796,220,-3.1917452336911327,55.94583128535389,null
57,-3.1917452336911327,55.94583128535389,220,-3.191515420358197,55.945638449070984,null
58,-3.191515420358197,55.945638449070984,220,-3.1912856070252613,55.94544561278808,null
59,-3.1912856070252613,55.94544561278808,220,-3.1910557936923256,55.94525277650517,love.behind.orchestra
60,-3.1910557936923256,55.94525277650517,270,-3.1910557936923256,55.94495277650517,null
61,-3.1910557936923256,55.94495277650517,270,-3.1910557936923256,55.944652776505166,noted.friday.jams
62,-3.1910557936923256,55.944652776505166,230,-3.19086295740942,55.94442296317223,null
63,-3.19086295740942,55.94442296317223,230,-3.190670121126514,55.94419314983929,null
64,-3.190670121126514,55.94419314983929,220,-3.1904403077935783,55.94400031355639,under.retire.bump
65,-3.1904403077935783,55.94400031355639,240,-3.1902903077935783,55.94374050593525,burn.spot.across
66,-3.1902903077935783,55.94374050593525,250,-3.1901877017505806,55.943458598149014,sports.topic.clocks
67,-3.1901877017505806,55.943458598149014,150,-3.190447509371716,55.94330859814902,null
68,-3.190447509371716,55.94330859814902,140,-3.190677322704652,55.94311576186611,sentences.sings.modern
69,-3.190677322704652,55.94311576186611,170,-3.1909727650305557,55.94306366741281,maple.limit.hotels
70,-3.1909727650305557,55.94306366741281,260,-3.1910248594838557,55.943359109738715,null
71,-3.1910248594838557,55.943359109738715,250,-3.1911274655268533,55.94364101752495,relate.chill.vest
72,-3.1911274655268533,55.94364101752495,220,-3.1908976521939176,55.94344818124205,null
73,-3.1908976521939176,55.94344818124205,210,-3.190637844572782,55.94329818124205,null
74,-3.190637844572782,55.94329818124205,220,-3.1904080312398464,55.94310534495914,null
75,-3.1904080312398464,55.94310534495914,210,-3.190148223618711,55.942955344959145,null
76,-3.190148223618711,55.942955344959145,220,-3.189918410285775,55.94276250867624,system.speak.guard
77,-3.189918410285775,55.94276250867624,110,-3.1898158042427776,55.94304441646248,null
78,-3.1898158042427776,55.94304441646248,100,-3.1897637097894775,55.943339858788384,null
79,-3.1897637097894775,55.943339858788384,110,-3.18966110374648,55.94362176657462,null
80,-3.18966110374648,55.94362176657462,100,-3.18960900929318,55.94391720890053,hooked.shine.third
81,-3.18960900929318,55.94391720890053,180,-3.1893090092931797,55.94391720890053,null
82,-3.1893090092931797,55.94391720890053,180,-3.1890090092931795,55.94391720890053,estate.gave.votes
83,-3.1890090092931795,55.94391720890053,240,-3.1888590092931794,55.943657401279395,null
84,-3.1888590092931794,55.943657401279395,240,-3.1887090092931794,55.94339759365826,bend.tubes.chops
85,-3.1887090092931794,55.94339759365826,180,-3.188409009293179,55.94339759365826,null
86,-3.188409009293179,55.94339759365826,170,-3.1881135669672753,55.94344968811156,null
87,-3.1881135669672753,55.94344968811156,180,-3.187813566967275,55.94344968811156,null
88,-3.187813566967275,55.94344968811156,170,-3.1875181246413713,55.943501782564866,null
89,-3.1875181246413713,55.943501782564866,180,-3.187218124641371,55.943501782564866,null
90,-3.187218124641371,55.943501782564866,170,-3.1869226823154673,55.94355387701817,null
91,-3.1869226823154673,55.94355387701817,180,-3.186622682315467,55.94355387701817,null
92,-3.186622682315467,55.94355387701817,170,-3.1863272399895632,55.94360597147147,null
93,-3.1863272399895632,55.94360597147147,180,-3.186027239989563,55.94360597147147,null
94,-3.186027239989563,55.94360597147147,170,-3.185731797663659,55.94365806592477,null
95,-3.185731797663659,55.94365806592477,180,-3.185431797663659,55.94365806592477,null
